customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned
CUST100659,user659@example.com,34.0,28.4,52.35,49811.0,6148.0,672.0,0,standard,month-to-month,bank_transfer,south,1
CUST100660,user660@example.com,25.0,11.9,70.32,52360.0,23261.0,569.0,1,standard,month-to-month,mailed_check,south,1
CUST100661,user661@example.com,19.0,16.3,98.78,55913.0,22855.0,557.0,2,premium,month-to-month,credit_card,east,1
CUST100662,user662@example.com,50.0,9.5,71.56,46231.0,19349.0,695.0,1,family,month-to-month,e_check,west,1
CUST100663,user663@example.com,25.0,3.0,61.72,78352.0,10297.0,683.0,0,standard,one-year,e_check,north,0
CUST100664,user664@example.com,48.0,18.1,105.3,77129.0,26703.0,623.0,1,family,month-to-month,bank_transfer,north,0
CUST100665,user665@example.com,34.0,11.4,66.58,36260.0,18683.0,605.0,3,standard,one-year,e_check,west,1
CUST100666,user666@example.com,45.0,19.1,75.82,89734.0,40083.0,714.0,0,standard,two-year,mailed_check,east,1
CUST100667,user667@example.com,41.0,94.3,91.11,65729.0,20462.0,556.0,2,family,month-to-month,credit_card,south,1
CUST100668,user668@example.com,44.0,43.4,65.47,13198.0,6437.0,559.0,1,premium,month-to-month,e_check,south,0
CUST100669,user669@example.com,53.0,35.0,66.91,59830.0,16868.0,589.0,2,standard,two-year,e_check,south,0
CUST100670,user670@example.com,33.0,16.8,66.69,67943.0,26818.0,454.0,3,premium,month-to-month,mailed_check,south,1
CUST100671,user671@example.com,60.0,37.6,77.8,41389.0,18201.0,809.0,4,premium,month-to-month,e_check,south,1
CUST100672,user672@example.com,51.0,11.3,130.39,103326.0,55634.0,546.0,2,basic,one-year,credit_card,south,0
CUST100673,user673@example.com,38.0,16.4,99.07,37347.0,7798.0,732.0,2,premium,month-to-month,credit_card,west,0
CUST100674,user674@example.com,39.0,19.3,95.38,66393.0,29133.0,673.0,1,premium,two-year,mailed_check,south,0
CUST100675,user675@example.com,43.0,8.6,47.63,41362.0,7017.0,680.0,0,premium,two-year,e_check,west,0
CUST100676,user676@example.com,37.0,25.7,59.38,42326.0,13904.0,783.0,2,premium,two-year,e_check,west,0
CUST100677,user677@example.com,21.0,120.0,84.42,57410.0,18823.0,686.0,2,basic,month-to-month,bank_transfer,west,0
CUST100678,user678@example.com,30.0,31.5,23.33,38790.0,22944.0,646.0,1,standard,one-year,mailed_check,west,0
CUST100679,user679@example.com,30.0,44.8,50.14,48115.0,9445.0,769.0,2,standard,one-year,e_check,south,1
CUST100680,user680@example.com,40.0,19.4,99.98,41731.0,9201.0,478.0,3,family,month-to-month,e_check,north,1
CUST100681,user681@example.com,27.0,1.8,96.33,23122.0,8741.0,752.0,0,standard,month-to-month,e_check,west,1
CUST100682,user682@example.com,52.0,35.6,77.03,48645.0,3911.0,658.0,2,premium,month-to-month,credit_card,east,0
CUST100683,user683@example.com,44.0,3.6,87.69,96805.0,9602.0,643.0,2,premium,two-year,bank_transfer,east,1
CUST100684,user684@example.com,37.0,7.6,124.95,43551.0,25509.0,630.0,2,premium,month-to-month,e_check,east,1
CUST100685,user685@example.com,32.0,8.8,63.69,53797.0,8475.0,678.0,2,premium,one-year,credit_card,west,0
CUST100686,user686@example.com,42.0,57.7,123.7,56951.0,21813.0,610.0,2,premium,two-year,mailed_check,west,0
CUST100687,user687@example.com,53.0,69.4,81.89,89987.0,32688.0,573.0,0,premium,two-year,e_check,north,0
CUST100688,user688@example.com,19.0,27.5,65.25,63873.0,25467.0,656.0,1,family,month-to-month,bank_transfer,east,0
CUST100689,user689@example.com,24.0,1.2,105.84,36971.0,11136.0,707.0,2,standard,month-to-month,mailed_check,west,1
CUST100690,user690@example.com,30.0,33.5,50.67,20851.0,10364.0,640.0,1,family,two-year,mailed_check,east,1
CUST100691,user691@example.com,26.0,104.6,71.43,36287.0,3617.0,689.0,1,premium,month-to-month,bank_transfer,north,0
CUST100692,user692@example.com,25.0,86.6,64.57,57448.0,27558.0,708.0,2,premium,one-year,e_check,west,0
CUST100693,user693@example.com,42.0,35.2,109.6,31368.0,5806.0,703.0,1,family,month-to-month,mailed_check,south,1
CUST100694,user694@example.com,41.0,9.3,60.56,81554.0,29832.0,696.0,1,standard,month-to-month,e_check,west,0
CUST100695,user695@example.com,37.0,41.5,63.82,48131.0,5969.0,700.0,4,premium,month-to-month,mailed_check,north,0
CUST100696,user696@example.com,44.0,11.1,68.43,81947.0,8500.0,673.0,1,family,month-to-month,credit_card,north,1
CUST100697,user697@example.com,41.0,34.9,22.93,47178.0,17867.0,480.0,3,basic,one-year,e_check,west,1
CUST100698,user698@example.com,33.0,2.4,101.31,38223.0,4271.0,592.0,0,premium,one-year,e_check,north,0
CUST100699,user699@example.com,37.0,1.8,69.22,35487.0,5945.0,628.0,1,standard,month-to-month,credit_card,north,1
CUST100700,user700@example.com,45.0,5.6,59.69,65035.0,9521.0,716.0,3,premium,one-year,mailed_check,east,0
CUST100701,user701@example.com,27.0,58.8,90.66,80488.0,35075.0,611.0,1,basic,one-year,e_check,south,0
CUST100702,user702@example.com,46.0,19.2,64.36,63959.0,31103.0,728.0,4,family,one-year,mailed_check,north,0
CUST100703,user703@example.com,18.0,9.9,79.01,30894.0,5140.0,765.0,1,standard,month-to-month,bank_transfer,north,0
CUST100704,user704@example.com,42.0,8.0,47.83,56656.0,25031.0,826.0,0,premium,month-to-month,e_check,west,0
CUST100705,user705@example.com,46.0,101.2,53.66,51442.0,19408.0,701.0,0,family,month-to-month,credit_card,west,0
CUST100706,user706@example.com,30.0,11.0,76.72,12000.0,2077.0,597.0,1,premium,month-to-month,e_check,north,1
CUST100707,user707@example.com,55.0,9.7,55.31,55780.0,29046.0,681.0,0,premium,one-year,e_check,west,1
CUST100708,user708@example.com,56.0,24.4,30.2,72710.0,23908.0,716.0,1,family,month-to-month,mailed_check,east,0
CUST100709,user709@example.com,45.0,4.2,105.7,87601.0,21089.0,530.0,1,standard,one-year,e_check,east,0
CUST100710,user710@example.com,61.0,19.0,34.51,71378.0,25624.0,746.0,3,premium,two-year,bank_transfer,east,0
CUST100711,user711@example.com,32.0,31.2,91.37,23125.0,11025.0,610.0,1,family,month-to-month,mailed_check,west,1
CUST100712,user712@example.com,53.0,3.3,65.16,37591.0,5249.0,666.0,2,standard,month-to-month,bank_transfer,north,1
CUST100713,user713@example.com,59.0,0.0,97.9,73856.0,7582.0,568.0,2,premium,two-year,e_check,north,0
CUST100714,user714@example.com,28.0,21.8,71.24,32175.0,2638.0,735.0,0,family,month-to-month,bank_transfer,east,1
CUST100715,user715@example.com,43.0,6.4,67.31,67092.0,7118.0,502.0,1,family,month-to-month,e_check,east,1
CUST100716,user716@example.com,24.0,1.7,81.83,45280.0,27002.0,645.0,0,premium,month-to-month,e_check,south,1
CUST100717,user717@example.com,52.0,6.9,70.99,53733.0,23452.0,610.0,5,premium,month-to-month,e_check,south,1
CUST100718,user718@example.com,62.0,15.0,75.59,32629.0,13614.0,713.0,2,standard,one-year,credit_card,south,0
CUST100719,user719@example.com,35.0,15.1,67.73,61999.0,22404.0,616.0,1,premium,month-to-month,mailed_check,south,0
CUST100720,user720@example.com,42.0,4.1,92.12,46494.0,11508.0,750.0,2,premium,month-to-month,bank_transfer,west,1
CUST100721,user721@example.com,36.0,7.0,53.58,90431.0,13946.0,627.0,2,premium,month-to-month,e_check,south,0
CUST100722,user722@example.com,72.0,11.6,105.33,45892.0,3494.0,699.0,2,family,month-to-month,mailed_check,east,1
CUST100723,user723@example.com,31.0,13.9,79.41,102083.0,39523.0,706.0,1,premium,one-year,bank_transfer,north,0
CUST100724,user724@example.com,31.0,14.4,97.58,65145.0,14941.0,681.0,0,premium,one-year,mailed_check,north,0
CUST100725,user725@example.com,49.0,13.3,53.1,51075.0,22554.0,693.0,0,standard,month-to-month,e_check,north,0
CUST100726,user726@example.com,41.0,2.4,120.07,41182.0,17726.0,523.0,2,basic,two-year,credit_card,west,0
CUST100727,user727@example.com,72.0,43.7,85.54,51259.0,29454.0,604.0,3,standard,month-to-month,e_check,east,0
CUST100728,user728@example.com,66.0,3.7,118.75,46233.0,7263.0,610.0,1,premium,month-to-month,bank_transfer,north,1
CUST100729,user729@example.com,49.0,103.6,61.7,55093.0,31638.0,703.0,0,family,month-to-month,mailed_check,south,0
CUST100730,user730@example.com,53.0,27.8,44.04,50140.0,16202.0,744.0,1,family,month-to-month,credit_card,east,0
CUST100731,user731@example.com,51.0,0.6,66.95,86430.0,40722.0,672.0,0,family,month-to-month,credit_card,north,1
CUST100732,user732@example.com,55.0,35.5,90.49,69629.0,3895.0,626.0,2,family,one-year,e_check,south,0
CUST100733,user733@example.com,48.0,63.4,101.88,74906.0,33110.0,652.0,4,premium,one-year,credit_card,east,1
CUST100734,user734@example.com,30.0,24.8,56.1,78680.0,18658.0,674.0,0,premium,two-year,e_check,north,0
CUST100735,user735@example.com,32.0,5.9,97.68,46489.0,6499.0,643.0,3,family,month-to-month,bank_transfer,south,1
CUST100736,user736@example.com,54.0,26.9,79.65,30246.0,9715.0,597.0,3,standard,one-year,e_check,west,0
CUST100737,user737@example.com,36.0,22.3,94.35,62953.0,15962.0,557.0,0,standard,month-to-month,mailed_check,north,0
CUST100738,user738@example.com,58.0,32.1,42.48,55368.0,23959.0,569.0,1,premium,two-year,bank_transfer,south,0
CUST100739,user739@example.com,51.0,33.4,51.31,52189.0,8812.0,558.0,1,premium,month-to-month,credit_card,west,1
CUST100740,user740@example.com,28.0,17.2,37.83,102402.0,39821.0,664.0,1,premium,one-year,mailed_check,east,0
CUST100741,user741@example.com,28.0,47.0,69.79,67031.0,22850.0,599.0,0,premium,two-year,mailed_check,east,0
CUST100742,user742@example.com,26.0,7.2,95.0,34455.0,11550.0,701.0,0,premium,month-to-month,bank_transfer,north,0
CUST100743,user743@example.com,51.0,47.7,102.21,60697.0,24397.0,472.0,2,premium,month-to-month,mailed_check,west,0
CUST100744,user744@example.com,56.0,10.3,53.47,64388.0,32773.0,585.0,1,premium,two-year,e_check,west,1
CUST100745,user745@example.com,37.0,75.5,81.18,40934.0,17551.0,636.0,2,standard,one-year,mailed_check,west,0
CUST100746,user746@example.com,42.0,23.7,80.91,70844.0,15199.0,664.0,2,premium,one-year,mailed_check,west,1
CUST100747,user747@example.com,46.0,45.1,26.71,32327.0,3252.0,656.0,1,basic,one-year,e_check,north,0
CUST100748,user748@example.com,53.0,14.3,77.7,38903.0,15779.0,728.0,1,family,month-to-month,e_check,west,0
CUST100749,user749@example.com,38.0,6.8,24.15,48975.0,12549.0,769.0,2,standard,two-year,e_check,west,0
CUST100750,user750@example.com,47.0,5.9,67.45,46757.0,17906.0,687.0,2,premium,month-to-month,credit_card,north,1
CUST100751,user751@example.com,41.0,29.2,53.77,57362.0,5066.0,660.0,4,premium,two-year,bank_transfer,east,0
CUST100752,user752@example.com,23.0,12.6,84.85,40055.0,5549.0,693.0,3,standard,month-to-month,bank_transfer,north,1
CUST100753,user753@example.com,58.0,37.7,87.87,63020.0,7139.0,642.0,3,premium,month-to-month,mailed_check,south,1
CUST100754,user754@example.com,46.0,15.4,104.48,61700.0,22466.0,746.0,3,family,two-year,credit_card,east,0
CUST100755,user755@example.com,40.0,37.7,71.84,12000.0,6919.0,647.0,0,standard,two-year,credit_card,west,0
CUST100756,user756@example.com,33.0,11.7,78.24,81727.0,18411.0,635.0,0,family,month-to-month,bank_transfer,west,0
CUST100757,user757@example.com,34.0,14.0,48.89,64975.0,17072.0,690.0,1,premium,two-year,bank_transfer,west,0
CUST100758,user758@example.com,25.0,97.0,54.85,51467.0,21311.0,597.0,3,basic,month-to-month,bank_transfer,west,0
CUST100759,user759@example.com,29.0,3.8,56.94,38423.0,21555.0,773.0,3,standard,month-to-month,mailed_check,east,0
CUST100760,user760@example.com,31.0,0.6,66.78,68903.0,7920.0,530.0,2,premium,month-to-month,credit_card,west,1
CUST100761,user761@example.com,35.0,23.3,120.79,42358.0,7045.0,567.0,0,standard,month-to-month,e_check,south,1
CUST100762,user762@example.com,58.0,14.8,73.42,46358.0,7181.0,738.0,5,premium,one-year,mailed_check,west,1
CUST100763,user763@example.com,49.0,43.9,103.85,48996.0,23929.0,781.0,3,family,one-year,e_check,south,0
CUST100764,user764@example.com,31.0,85.3,84.94,47307.0,27256.0,809.0,2,standard,month-to-month,e_check,south,0
CUST100765,user765@example.com,23.0,38.2,90.3,49805.0,5678.0,607.0,1,family,month-to-month,e_check,east,0
CUST100766,user766@example.com,31.0,15.1,74.77,21792.0,10538.0,643.0,1,standard,two-year,e_check,west,0
CUST100767,user767@example.com,59.0,18.6,67.15,63428.0,12740.0,676.0,3,family,month-to-month,credit_card,east,0
CUST100768,user768@example.com,50.0,59.8,74.31,38528.0,20647.0,686.0,3,premium,two-year,mailed_check,east,1
CUST100769,user769@example.com,40.0,2.3,50.39,51971.0,19242.0,736.0,2,standard,two-year,bank_transfer,south,0
CUST100770,user770@example.com,42.0,17.2,55.35,45126.0,23284.0,686.0,0,standard,month-to-month,mailed_check,west,1
CUST100771,user771@example.com,56.0,1.7,69.84,54589.0,25951.0,850.0,1,standard,month-to-month,credit_card,east,0
CUST100772,user772@example.com,42.0,31.4,72.7,51423.0,10461.0,740.0,0,family,month-to-month,mailed_check,south,1
CUST100773,user773@example.com,69.0,16.3,19.69,46563.0,17639.0,747.0,4,standard,month-to-month,credit_card,south,1
CUST100774,user774@example.com,43.0,29.2,44.59,57771.0,23530.0,581.0,0,premium,month-to-month,e_check,north,0
CUST100775,user775@example.com,31.0,8.6,85.14,72591.0,20029.0,723.0,2,basic,month-to-month,bank_transfer,west,1
CUST100776,user776@example.com,18.0,23.0,88.64,61114.0,4424.0,743.0,2,standard,month-to-month,mailed_check,east,1
CUST100777,user777@example.com,47.0,41.2,29.25,76217.0,28804.0,727.0,2,standard,month-to-month,mailed_check,east,0
CUST100778,user778@example.com,39.0,41.9,74.43,79584.0,19918.0,516.0,1,premium,two-year,credit_card,south,0
CUST100779,user779@example.com,31.0,1.2,155.68,45977.0,7851.0,591.0,2,premium,two-year,bank_transfer,south,1
CUST100780,user780@example.com,50.0,22.7,98.52,87443.0,6827.0,592.0,1,standard,one-year,credit_card,north,0
CUST100781,user781@example.com,45.0,0.5,40.75,47030.0,5042.0,638.0,1,family,month-to-month,mailed_check,west,1
CUST100782,user782@example.com,36.0,14.5,74.13,29145.0,4287.0,628.0,2,premium,month-to-month,e_check,east,0
CUST100783,user783@example.com,46.0,0.0,75.17,59372.0,4194.0,850.0,2,premium,month-to-month,bank_transfer,west,1
CUST100784,user784@example.com,40.0,39.0,65.0,66272.0,9336.0,613.0,2,standard,month-to-month,mailed_check,north,1
CUST100785,user785@example.com,53.0,14.3,95.0,94335.0,20538.0,657.0,0,premium,month-to-month,bank_transfer,east,0
CUST100786,user786@example.com,43.0,54.9,98.67,72141.0,10140.0,704.0,4,family,month-to-month,e_check,north,1
CUST100787,user787@example.com,37.0,3.2,56.56,80666.0,12218.0,662.0,1,premium,month-to-month,mailed_check,north,1
CUST100788,user788@example.com,57.0,0.2,85.91,80179.0,19387.0,808.0,0,premium,month-to-month,credit_card,west,1
CUST100789,user789@example.com,29.0,96.3,52.17,43440.0,9608.0,695.0,0,premium,two-year,e_check,south,0
CUST100790,user790@example.com,25.0,44.3,67.11,65642.0,30393.0,633.0,2,standard,one-year,credit_card,east,1
CUST100791,user791@example.com,35.0,8.2,110.16,42614.0,6239.0,630.0,1,standard,month-to-month,credit_card,south,1
CUST100792,user792@example.com,21.0,34.4,46.89,57175.0,16658.0,731.0,3,premium,one-year,bank_transfer,east,0
CUST100793,user793@example.com,24.0,1.8,90.76,56376.0,10476.0,760.0,1,premium,one-year,bank_transfer,north,1
CUST100794,user794@example.com,39.0,5.7,37.81,61827.0,26631.0,702.0,0,basic,two-year,bank_transfer,east,0
CUST100795,user795@example.com,43.0,16.4,55.03,87729.0,13978.0,613.0,1,premium,month-to-month,credit_card,north,0
CUST100796,user796@example.com,39.0,20.5,53.35,81932.0,26631.0,609.0,0,standard,month-to-month,e_check,west,0
CUST100797,user797@example.com,48.0,9.3,48.28,55221.0,32756.0,704.0,2,premium,one-year,mailed_check,south,0
CUST100798,user798@example.com,36.0,52.6,34.8,47898.0,23068.0,785.0,0,premium,one-year,mailed_check,south,0
CUST100799,user799@example.com,19.0,2.4,37.77,79370.0,9561.0,717.0,2,family,one-year,bank_transfer,south,0
CUST100800,user800@example.com,51.0,29.6,24.46,59804.0,15967.0,628.0,1,premium,month-to-month,mailed_check,south,0
CUST100801,user801@example.com,41.0,6.5,49.31,81585.0,32213.0,642.0,3,premium,month-to-month,e_check,south,1
CUST100802,user802@example.com,50.0,6.4,46.91,12000.0,5994.0,494.0,0,premium,one-year,e_check,east,1
CUST100803,user803@example.com,50.0,7.8,68.79,55736.0,12582.0,746.0,0,premium,one-year,bank_transfer,west,0
CUST100804,user804@example.com,55.0,9.1,103.45,80805.0,44470.0,562.0,3,family,month-to-month,mailed_check,west,1
CUST100805,user805@example.com,31.0,3.7,82.17,30812.0,3403.0,745.0,1,premium,month-to-month,credit_card,west,1
CUST100806,user806@example.com,28.0,16.6,77.88,25515.0,4033.0,664.0,2,premium,two-year,e_check,west,0
CUST100807,user807@example.com,41.0,1.5,52.24,26360.0,8292.0,821.0,1,premium,month-to-month,credit_card,west,1
CUST100808,user808@example.com,40.0,6.1,81.42,57599.0,34053.0,740.0,1,family,month-to-month,credit_card,south,1
CUST100809,user809@example.com,57.0,2.6,84.8,41433.0,21854.0,684.0,2,premium,month-to-month,credit_card,north,0
CUST100810,user810@example.com,48.0,0.1,54.16,63030.0,30244.0,657.0,1,family,one-year,mailed_check,west,0
CUST100811,user811@example.com,44.0,7.2,96.34,74451.0,16632.0,605.0,0,premium,two-year,credit_card,west,1
CUST100812,user812@example.com,27.0,34.5,61.1,42072.0,19118.0,661.0,0,premium,month-to-month,credit_card,east,0
CUST100813,user813@example.com,34.0,18.2,61.62,65606.0,6395.0,646.0,2,family,two-year,bank_transfer,west,0
CUST100814,user814@example.com,23.0,42.9,78.77,56778.0,26381.0,537.0,0,premium,one-year,credit_card,east,0
CUST100815,user815@example.com,32.0,34.3,37.34,14776.0,6539.0,757.0,3,standard,month-to-month,bank_transfer,south,1
CUST100816,user816@example.com,44.0,11.3,56.14,35760.0,11457.0,632.0,1,standard,month-to-month,e_check,north,1
CUST100817,user817@example.com,47.0,16.8,65.98,65454.0,13693.0,630.0,1,family,one-year,mailed_check,east,1
CUST100818,user818@example.com,50.0,65.8,53.83,67119.0,20217.0,510.0,1,standard,two-year,e_check,south,1
CUST100819,user819@example.com,51.0,51.4,81.81,26988.0,12969.0,621.0,1,premium,month-to-month,bank_transfer,south,0
CUST100820,user820@example.com,49.0,25.1,49.5,52355.0,31029.0,713.0,1,standard,one-year,mailed_check,south,0
CUST100821,user821@example.com,35.0,28.9,54.69,12000.0,6129.0,593.0,5,premium,two-year,mailed_check,north,0
CUST100822,user822@example.com,33.0,20.9,92.1,54523.0,21021.0,574.0,2,premium,one-year,credit_card,north,0
CUST100823,user823@example.com,58.0,3.0,68.96,67007.0,17928.0,633.0,2,premium,one-year,bank_transfer,north,0
CUST100824,user824@example.com,37.0,12.4,87.27,23532.0,10744.0,663.0,1,premium,month-to-month,credit_card,west,1
CUST100825,user825@example.com,38.0,24.7,83.39,34770.0,2985.0,734.0,3,standard,month-to-month,bank_transfer,south,1
CUST100826,user826@example.com,41.0,77.9,113.36,28070.0,13039.0,754.0,1,family,month-to-month,bank_transfer,west,0
CUST100827,user827@example.com,24.0,64.8,57.68,58580.0,13719.0,647.0,2,basic,month-to-month,credit_card,south,0
CUST100828,user828@example.com,40.0,32.1,37.67,70393.0,28655.0,547.0,2,standard,month-to-month,bank_transfer,north,1
CUST100829,user829@example.com,23.0,11.1,28.55,88158.0,42304.0,606.0,0,premium,one-year,e_check,north,0
CUST100830,user830@example.com,50.0,44.5,54.27,24688.0,1273.0,732.0,4,premium,month-to-month,mailed_check,south,0
