customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned,last_invoice_status
CUST101782,user1782@example.com,18.0,7.7,101.4,74198.0,26307.0,441.0,2,family,two-year,credit_card,south,1,overdue
CUST101783,user1783@example.com,30.0,20.3,69.27,81085.0,32340.0,619.0,0,premium,month-to-month,credit_card,south,0,paid
CUST101784,user1784@example.com,50.0,55.1,49.04,49266.0,11756.0,515.0,1,standard,two-year,mailed_check,north,0,paid
CUST101785,user1785@example.com,57.0,35.0,70.2,71389.0,15894.0,551.0,0,basic,month-to-month,e_check,west,1,overdue
CUST101786,user1786@example.com,55.0,39.8,104.52,29076.0,5994.0,630.0,3,standard,one-year,e_check,east,1,unpaid
CUST101787,user1787@example.com,23.0,80.9,59.99,12000.0,4714.0,644.0,1,basic,month-to-month,bank_transfer,east,0,paid
CUST101788,user1788@example.com,46.0,2.5,24.61,91528.0,18854.0,583.0,1,basic,one-year,credit_card,south,0,paid
CUST101789,user1789@example.com,54.0,70.7,61.0,48333.0,26789.0,692.0,1,basic,month-to-month,e_check,east,1,unpaid
CUST101790,user1790@example.com,22.0,65.8,63.02,60049.0,12306.0,641.0,0,basic,two-year,bank_transfer,west,0,paid
CUST101791,user1791@example.com,42.0,19.9,24.47,30496.0,14791.0,616.0,0,standard,month-to-month,bank_transfer,east,1,overdue
CUST101792,user1792@example.com,45.0,45.9,75.8,29573.0,6679.0,653.0,1,premium,month-to-month,credit_card,west,0,paid
CUST101793,user1793@example.com,38.0,0.4,82.65,40741.0,16260.0,746.0,2,basic,month-to-month,credit_card,south,1,unpaid
CUST101794,user1794@example.com,20.0,18.0,116.5,67858.0,29481.0,478.0,0,standard,month-to-month,e_check,west,1,unpaid
CUST101795,user1795@example.com,38.0,14.5,36.69,44669.0,6517.0,754.0,4,family,month-to-month,bank_transfer,north,0,paid
CUST101796,user1796@example.com,38.0,97.1,88.26,48284.0,12505.0,601.0,3,standard,month-to-month,e_check,west,1,unpaid
CUST101797,user1797@example.com,40.0,7.1,94.17,40110.0,4820.0,588.0,6,basic,month-to-month,e_check,east,1,overdue
CUST101798,user1798@example.com,35.0,18.1,82.99,78316.0,25912.0,618.0,4,standard,two-year,e_check,south,1,unpaid
CUST101799,user1799@example.com,37.0,4.7,44.83,72371.0,39817.0,579.0,0,standard,month-to-month,e_check,west,1,unpaid
CUST101800,user1800@example.com,42.0,18.6,43.38,45317.0,17127.0,567.0,0,basic,two-year,bank_transfer,east,1,overdue
CUST101801,user1801@example.com,47.0,39.2,72.43,68682.0,29940.0,718.0,0,standard,one-year,bank_transfer,west,1,overdue
CUST101802,user1802@example.com,38.0,29.4,72.25,50095.0,10304.0,,2,family,month-to-month,e_check,east,1,unpaid
CUST101803,user1803@example.com,37.0,0.1,56.01,48249.0,14838.0,497.0,2,standard,month-to-month,bank_transfer,north,1,unpaid
CUST101804,user1804@example.com,43.0,1.3,102.29,54006.0,24704.0,704.0,2,family,two-year,bank_transfer,west,1,overdue
CUST101805,user1805@example.com,19.0,26.0,59.98,67865.0,8294.0,692.0,3,standard,one-year,e_check,east,0,paid
CUST101806,user1806@example.com,48.0,23.2,22.66,37156.0,4345.0,531.0,1,basic,month-to-month,mailed_check,west,0,paid
CUST101807,user1807@example.com,42.0,16.8,64.4,65048.0,11282.0,664.0,1,premium,month-to-month,e_check,north,1,unpaid
CUST101808,user1808@example.com,42.0,6.6,82.01,,18917.0,700.0,1,premium,one-year,e_check,east,1,unpaid
CUST101809,user1809@example.com,54.0,0.3,78.55,58662.0,33984.0,522.0,1,basic,two-year,e_check,north,0,paid
CUST101810,user1810@example.com,19.0,37.0,78.36,55714.0,7646.0,673.0,0,basic,one-year,credit_card,east,0,paid
CUST101811,user1811@example.com,18.0,22.7,107.35,53317.0,5749.0,596.0,2,standard,month-to-month,e_check,north,1,unpaid
CUST101812,user1812@example.com,45.0,35.3,42.13,64564.0,8117.0,693.0,1,family,month-to-month,e_check,north,1,overdue
CUST101813,user1813@example.com,42.0,32.3,59.41,22792.0,3683.0,,1,premium,month-to-month,bank_transfer,west,1,overdue
CUST101814,user1814@example.com,44.0,17.3,108.63,89022.0,22504.0,733.0,0,standard,month-to-month,e_check,north,1,unpaid
CUST101815,user1815@example.com,36.0,12.3,20.82,74624.0,11823.0,631.0,1,premium,month-to-month,e_check,east,0,paid
CUST101816,user1816@example.com,50.0,2.2,68.66,42110.0,4139.0,601.0,2,basic,one-year,mailed_check,east,0,paid
CUST101817,user1817@example.com,53.0,15.1,100.72,55631.0,6962.0,592.0,0,standard,one-year,mailed_check,south,1,unpaid
CUST101818,user1818@example.com,48.0,15.3,100.35,43853.0,21239.0,720.0,1,premium,one-year,bank_transfer,north,0,paid
CUST101819,user1819@example.com,39.0,6.5,86.5,60985.0,20493.0,592.0,1,basic,month-to-month,credit_card,west,1,unpaid
CUST101820,user1820@example.com,18.0,49.4,87.14,56227.0,25878.0,735.0,0,basic,month-to-month,credit_card,east,0,paid
CUST101821,user1821@example.com,51.0,26.2,43.97,59573.0,8768.0,667.0,1,standard,month-to-month,mailed_check,north,0,paid
CUST101822,user1822@example.com,57.0,3.4,104.33,34434.0,7501.0,539.0,1,family,month-to-month,bank_transfer,east,1,overdue
CUST101823,user1823@example.com,50.0,63.7,40.0,45369.0,26780.0,652.0,4,family,month-to-month,credit_card,south,0,paid
CUST101824,user1824@example.com,31.0,20.7,41.49,77921.0,7568.0,654.0,1,standard,month-to-month,e_check,east,1,unpaid
CUST101825,user1825@example.com,50.0,7.7,79.7,44324.0,12910.0,537.0,3,standard,month-to-month,credit_card,north,0,paid
CUST101826,user1826@example.com,52.0,70.1,57.67,12000.0,2552.0,,3,standard,month-to-month,credit_card,north,0,paid
CUST101827,user1827@example.com,61.0,15.0,75.17,51987.0,2809.0,693.0,1,basic,month-to-month,e_check,south,1,overdue
CUST101828,user1828@example.com,31.0,43.8,80.77,103230.0,36528.0,740.0,1,standard,month-to-month,credit_card,west,0,paid
CUST101829,user1829@example.com,39.0,23.9,114.45,71978.0,25372.0,737.0,2,standard,one-year,bank_transfer,south,0,paid
CUST101830,user1830@example.com,51.0,6.4,80.84,43317.0,9801.0,841.0,1,basic,one-year,e_check,north,1,unpaid
CUST101831,user1831@example.com,43.0,30.1,54.54,53988.0,16722.0,650.0,4,premium,month-to-month,mailed_check,west,1,overdue
CUST101832,user1832@example.com,29.0,7.8,86.91,68597.0,18217.0,694.0,0,standard,two-year,bank_transfer,east,0,paid
CUST101833,user1833@example.com,47.0,9.5,49.21,19875.0,6068.0,602.0,1,premium,month-to-month,bank_transfer,north,0,paid
CUST101834,user1834@example.com,49.0,12.4,92.83,37879.0,19562.0,801.0,1,standard,month-to-month,e_check,north,1,overdue
CUST101835,user1835@example.com,43.0,11.5,71.62,62967.0,27875.0,579.0,1,basic,two-year,e_check,north,0,paid
CUST101836,user1836@example.com,45.0,22.1,80.01,86890.0,17737.0,797.0,3,standard,month-to-month,credit_card,south,0,paid
CUST101837,user1837@example.com,39.0,36.0,25.48,46214.0,8399.0,787.0,2,family,month-to-month,credit_card,north,0,paid
CUST101838,user1838@example.com,60.0,13.6,13.73,86340.0,38756.0,587.0,1,standard,month-to-month,e_check,north,0,paid
CUST101839,user1839@example.com,31.0,17.0,32.46,39914.0,6924.0,733.0,2,standard,month-to-month,bank_transfer,east,1,overdue
CUST101840,user1840@example.com,35.0,2.7,113.64,12000.0,6590.0,687.0,2,premium,two-year,bank_transfer,west,0,paid
CUST101841,user1841@example.com,42.0,17.9,41.3,69876.0,35501.0,617.0,2,premium,two-year,e_check,north,0,overdue
CUST101842,user1842@example.com,53.0,5.2,88.31,65808.0,12430.0,639.0,1,family,two-year,bank_transfer,east,1,overdue
CUST101843,user1843@example.com,24.0,9.5,53.95,69724.0,34222.0,671.0,1,standard,month-to-month,credit_card,west,1,overdue
CUST101844,user1844@example.com,26.0,10.2,64.0,68942.0,10703.0,679.0,0,basic,month-to-month,bank_transfer,west,0,paid
CUST101845,user1845@example.com,18.0,18.5,68.88,58835.0,3746.0,770.0,2,basic,month-to-month,e_check,south,1,overdue
CUST101846,user1846@example.com,42.0,32.5,111.09,49824.0,28829.0,696.0,0,standard,one-year,e_check,west,0,paid
CUST101847,user1847@example.com,29.0,15.1,84.61,50586.0,23712.0,588.0,2,basic,month-to-month,mailed_check,west,1,overdue
CUST101848,user1848@example.com,37.0,1.7,79.63,45792.0,14606.0,709.0,0,family,month-to-month,bank_transfer,east,1,overdue
CUST101849,user1849@example.com,50.0,64.7,102.42,46992.0,24143.0,510.0,3,family,month-to-month,bank_transfer,north,1,unpaid
CUST101850,user1850@example.com,34.0,5.8,54.17,18779.0,1722.0,619.0,3,standard,two-year,mailed_check,south,0,paid
CUST101851,user1851@example.com,45.0,14.4,96.71,30714.0,14031.0,627.0,0,basic,two-year,e_check,south,0,paid
CUST101852,user1852@example.com,38.0,72.7,92.53,51732.0,29796.0,703.0,2,basic,one-year,credit_card,east,1,overdue
CUST101853,user1853@example.com,50.0,64.0,92.25,12000.0,6003.0,792.0,3,standard,one-year,e_check,west,1,overdue
CUST101854,user1854@example.com,48.0,20.4,66.12,14843.0,4266.0,667.0,2,standard,two-year,mailed_check,north,1,overdue
CUST101855,user1855@example.com,34.0,29.3,59.07,48314.0,11618.0,621.0,1,premium,month-to-month,mailed_check,south,1,overdue
CUST101856,user1856@example.com,40.0,44.5,48.25,52433.0,28357.0,594.0,3,family,month-to-month,e_check,west,0,paid
CUST101857,user1857@example.com,55.0,8.5,49.82,48733.0,10250.0,717.0,1,basic,month-to-month,credit_card,south,0,paid
CUST101858,user1858@example.com,47.0,29.3,47.07,12000.0,6787.0,634.0,5,family,month-to-month,bank_transfer,west,1,unpaid
CUST101859,user1859@example.com,25.0,8.1,79.17,86048.0,19440.0,610.0,2,family,one-year,e_check,north,1,overdue
CUST101860,user1860@example.com,50.0,32.5,64.29,26275.0,3120.0,726.0,3,premium,month-to-month,mailed_check,south,0,paid
CUST101861,user1861@example.com,29.0,12.0,80.79,38637.0,6945.0,744.0,0,standard,one-year,e_check,east,0,paid
CUST101862,user1862@example.com,59.0,7.7,82.2,29765.0,9992.0,573.0,2,standard,one-year,credit_card,east,1,overdue
CUST101863,user1863@example.com,54.0,42.0,43.51,80981.0,9888.0,530.0,0,standard,month-to-month,e_check,south,0,paid
CUST101864,user1864@example.com,45.0,4.3,42.76,63428.0,16426.0,642.0,1,standard,month-to-month,credit_card,west,1,overdue
CUST101865,user1865@example.com,44.0,25.6,64.28,45535.0,24963.0,559.0,3,basic,two-year,e_check,east,1,overdue
CUST101866,user1866@example.com,39.0,0.3,50.62,44127.0,4485.0,548.0,2,standard,one-year,mailed_check,south,1,overdue
CUST101867,user1867@example.com,50.0,14.9,47.99,58592.0,22734.0,567.0,3,family,one-year,mailed_check,west,1,overdue
CUST101868,user1868@example.com,38.0,47.8,112.39,30069.0,8181.0,734.0,2,basic,month-to-month,e_check,south,0,paid
CUST101869,user1869@example.com,45.0,39.0,31.67,62615.0,25428.0,702.0,3,basic,one-year,e_check,east,0,paid
CUST101870,user1870@example.com,52.0,17.7,120.58,44027.0,14057.0,847.0,0,basic,month-to-month,credit_card,east,0,paid
CUST101871,user1871@example.com,35.0,10.4,77.22,65393.0,34801.0,599.0,1,standard,month-to-month,credit_card,north,0,paid
CUST101872,user1872@example.com,35.0,6.1,94.66,64714.0,17562.0,756.0,0,standard,month-to-month,credit_card,north,0,paid
CUST101873,user1873@example.com,28.0,3.9,91.71,43128.0,14216.0,689.0,1,basic,month-to-month,bank_transfer,south,0,paid
CUST101874,user1874@example.com,29.0,1.5,85.42,13946.0,1695.0,605.0,0,standard,two-year,mailed_check,south,1,overdue
CUST101875,user1875@example.com,20.0,8.6,111.55,50063.0,16004.0,,0,basic,one-year,e_check,east,1,unpaid
CUST101876,user1876@example.com,51.0,3.9,42.94,26011.0,2942.0,605.0,3,standard,month-to-month,e_check,east,0,paid
CUST101877,user1877@example.com,64.0,31.9,66.09,56573.0,20973.0,671.0,4,premium,one-year,credit_card,east,0,paid
CUST101878,user1878@example.com,59.0,0.0,48.68,49869.0,14216.0,729.0,3,basic,month-to-month,credit_card,east,0,overdue
CUST101879,user1879@example.com,22.0,39.8,27.6,43240.0,20792.0,621.0,1,premium,month-to-month,bank_transfer,north,0,paid
CUST101880,user1880@example.com,51.0,5.9,53.47,29089.0,8150.0,718.0,2,standard,month-to-month,credit_card,south,0,paid
CUST101881,user1881@example.com,59.0,46.5,116.81,78736.0,31245.0,752.0,2,standard,month-to-month,credit_card,south,0,paid
CUST101882,user1882@example.com,37.0,29.2,65.66,45926.0,3786.0,770.0,1,standard,month-to-month,bank_transfer,east,0,paid
CUST101883,user1883@example.com,43.0,4.9,119.59,102067.0,44962.0,556.0,1,premium,two-year,bank_transfer,east,0,paid
CUST101884,user1884@example.com,18.0,24.9,122.15,55699.0,32115.0,646.0,3,premium,one-year,bank_transfer,south,0,paid
CUST101885,user1885@example.com,45.0,96.0,144.88,,18379.0,707.0,3,standard,two-year,mailed_check,south,0,paid
CUST101886,user1886@example.com,29.0,12.8,117.64,55784.0,3091.0,563.0,2,basic,month-to-month,bank_transfer,west,1,overdue
CUST101887,user1887@example.com,44.0,9.5,128.95,61831.0,23620.0,545.0,0,standard,month-to-month,mailed_check,west,1,unpaid
CUST101888,user1888@example.com,23.0,29.5,78.13,76854.0,9979.0,648.0,0,premium,one-year,mailed_check,east,0,paid
CUST101889,user1889@example.com,49.0,34.5,75.71,77085.0,23694.0,617.0,0,basic,one-year,e_check,west,1,unpaid
CUST101890,user1890@example.com,54.0,18.2,77.37,19668.0,1334.0,636.0,4,family,one-year,e_check,north,0,paid
CUST101891,user1891@example.com,33.0,1.4,70.0,72110.0,21168.0,612.0,2,basic,one-year,credit_card,west,0,paid
CUST101892,user1892@example.com,28.0,0.4,73.74,64943.0,34482.0,823.0,1,standard,month-to-month,credit_card,east,1,overdue
CUST101893,user1893@example.com,18.0,65.7,88.8,55718.0,6935.0,613.0,1,standard,one-year,e_check,west,1,overdue
CUST101894,user1894@example.com,39.0,19.6,58.35,89251.0,28924.0,697.0,2,basic,two-year,e_check,south,0,paid
CUST101895,user1895@example.com,35.0,8.6,35.56,90055.0,17077.0,691.0,1,standard,one-year,e_check,west,1,overdue
CUST101896,user1896@example.com,23.0,20.3,79.09,73092.0,14148.0,515.0,2,basic,two-year,e_check,north,0,paid
CUST101897,user1897@example.com,47.0,18.6,52.68,44129.0,17820.0,767.0,2,basic,month-to-month,credit_card,south,1,overdue
CUST101898,user1898@example.com,37.0,0.7,55.27,31150.0,14378.0,700.0,3,standard,month-to-month,e_check,south,1,unpaid
CUST101899,user1899@example.com,29.0,2.4,66.43,70088.0,37168.0,663.0,1,basic,two-year,e_check,south,0,paid
CUST101900,user1900@example.com,35.0,10.7,60.7,82191.0,16688.0,735.0,3,standard,one-year,e_check,south,0,paid
CUST101901,user1901@example.com,55.0,99.7,97.75,14427.0,1283.0,646.0,1,premium,month-to-month,e_check,north,0,paid
CUST101902,user1902@example.com,49.0,9.9,65.83,76726.0,22500.0,721.0,0,premium,month-to-month,bank_transfer,south,1,overdue
CUST101903,user1903@example.com,40.0,23.7,99.01,49903.0,18540.0,500.0,1,basic,month-to-month,e_check,north,1,unpaid
CUST101904,user1904@example.com,49.0,1.5,75.15,18820.0,8596.0,715.0,2,basic,month-to-month,e_check,south,1,overdue
CUST101905,user1905@example.com,28.0,10.3,67.79,64388.0,29994.0,665.0,1,family,month-to-month,e_check,north,1,overdue
CUST101906,user1906@example.com,42.0,10.5,73.96,73188.0,38423.0,666.0,3,family,two-year,bank_transfer,west,0,paid
CUST101907,user1907@example.com,44.0,28.8,37.71,47973.0,3221.0,583.0,0,family,month-to-month,credit_card,north,1,overdue
CUST101908,user1908@example.com,36.0,7.9,78.45,33853.0,19958.0,632.0,0,standard,month-to-month,bank_transfer,north,0,paid
CUST101909,user1909@example.com,47.0,60.0,91.23,89242.0,51916.0,,2,standard,month-to-month,credit_card,north,0,paid
CUST101910,user1910@example.com,33.0,3.1,94.77,41627.0,2895.0,559.0,1,standard,month-to-month,credit_card,north,1,unpaid
CUST101911,user1911@example.com,48.0,49.2,36.2,78189.0,17382.0,679.0,1,premium,month-to-month,mailed_check,south,0,paid
CUST101912,user1912@example.com,49.0,3.0,32.03,24739.0,11653.0,776.0,1,basic,month-to-month,e_check,east,0,paid
CUST101913,user1913@example.com,18.0,47.0,56.58,63320.0,19831.0,536.0,1,basic,two-year,e_check,east,0,paid
CUST101914,user1914@example.com,56.0,15.3,104.62,62750.0,3298.0,,1,basic,month-to-month,bank_transfer,east,1,overdue
CUST101915,user1915@example.com,18.0,112.5,75.52,72468.0,17762.0,616.0,0,standard,two-year,mailed_check,west,0,paid
CUST101916,user1916@example.com,35.0,2.1,50.63,84860.0,31264.0,607.0,1,basic,month-to-month,mailed_check,north,1,overdue
CUST101917,user1917@example.com,54.0,23.2,33.68,38727.0,20671.0,656.0,1,basic,two-year,bank_transfer,north,0,paid
CUST101918,user1918@example.com,38.0,85.3,52.9,65415.0,33106.0,657.0,1,basic,one-year,bank_transfer,west,0,paid
CUST101919,user1919@example.com,24.0,19.5,51.21,27669.0,15784.0,665.0,1,premium,two-year,mailed_check,east,0,paid
CUST101920,user1920@example.com,29.0,67.2,93.39,27442.0,8434.0,560.0,1,standard,two-year,e_check,west,1,unpaid
CUST101921,user1921@example.com,54.0,3.6,95.31,43433.0,21241.0,737.0,5,standard,month-to-month,bank_transfer,east,1,overdue
CUST101922,user1922@example.com,19.0,9.4,43.75,63187.0,6660.0,656.0,2,basic,month-to-month,e_check,south,1,unpaid
CUST101923,user1923@example.com,56.0,8.4,88.83,88537.0,29673.0,698.0,2,standard,month-to-month,bank_transfer,east,0,paid
CUST101924,user1924@example.com,41.0,18.2,86.27,92179.0,51078.0,747.0,1,standard,month-to-month,credit_card,north,1,overdue
CUST101925,user1925@example.com,28.0,12.0,40.51,47902.0,24496.0,496.0,0,basic,month-to-month,bank_transfer,north,0,paid
CUST101926,user1926@example.com,35.0,0.7,67.9,61111.0,25091.0,700.0,0,basic,month-to-month,mailed_check,south,1,unpaid
CUST101927,user1927@example.com,30.0,24.5,673.7910991535238,73860.0,9754.0,637.0,1,premium,month-to-month,mailed_check,west,0,paid
CUST101928,user1928@example.com,52.0,10.5,74.08,70308.0,10556.0,732.0,3,premium,month-to-month,mailed_check,south,1,overdue
CUST101929,user1929@example.com,51.0,70.8,27.24,51611.0,21845.0,586.0,2,basic,two-year,e_check,south,0,paid
CUST101930,user1930@example.com,21.0,7.7,73.28,56522.0,12947.0,725.0,2,standard,one-year,bank_transfer,south,1,overdue
CUST101931,user1931@example.com,37.0,33.5,85.91,52796.0,12206.0,566.0,2,premium,two-year,mailed_check,west,0,paid
CUST101932,user1932@example.com,32.0,18.3,109.49,50833.0,26239.0,682.0,3,standard,month-to-month,bank_transfer,north,1,unpaid
CUST101933,user1933@example.com,58.0,52.8,53.28,48172.0,2951.0,673.0,1,standard,two-year,bank_transfer,south,0,paid
CUST101934,user1934@example.com,26.0,5.8,56.36,52607.0,13987.0,638.0,0,family,month-to-month,mailed_check,west,0,paid
CUST101935,user1935@example.com,61.0,2.6,64.78,46884.0,8487.0,,1,standard,month-to-month,mailed_check,west,1,unpaid
CUST101936,user1936@example.com,42.0,3.9,77.28,32292.0,2096.0,621.0,2,standard,month-to-month,mailed_check,north,1,unpaid
CUST101937,user1937@example.com,28.0,2.3,72.43,72252.0,12219.0,724.0,2,standard,month-to-month,bank_transfer,east,0,paid
CUST101938,user1938@example.com,34.0,25.0,85.11,65325.0,9886.0,769.0,0,basic,month-to-month,e_check,west,0,paid
CUST101939,user1939@example.com,32.0,8.9,41.87,92532.0,30301.0,806.0,0,standard,two-year,bank_transfer,west,0,paid
CUST101940,user1940@example.com,27.0,40.5,79.92,62390.0,18053.0,692.0,0,basic,one-year,bank_transfer,south,0,paid
CUST101941,user1941@example.com,43.0,18.0,51.44,46661.0,14438.0,670.0,0,basic,month-to-month,mailed_check,south,0,paid
CUST101942,user1942@example.com,27.0,64.8,66.42,42471.0,22631.0,686.0,1,basic,month-to-month,mailed_check,west,0,paid
CUST101943,user1943@example.com,18.0,10.0,112.7,55947.0,18011.0,804.0,1,family,one-year,bank_transfer,south,0,paid
CUST101944,user1944@example.com,37.0,6.0,35.04,66058.0,26519.0,692.0,1,premium,month-to-month,bank_transfer,west,0,paid
CUST101945,user1945@example.com,20.0,29.2,63.01,50106.0,20349.0,657.0,2,basic,two-year,credit_card,south,0,paid
CUST101946,user1946@example.com,33.0,0.0,38.13,25595.0,8556.0,628.0,0,standard,month-to-month,bank_transfer,east,0,paid
CUST101947,user1947@example.com,31.0,82.5,73.83,40220.0,8753.0,637.0,3,standard,month-to-month,e_check,north,0,paid
